project_id,lab_id,unique_subject_identifier,method,age_days,participant_sex,household_size,parent1_education,parent2_education,participant_place_of_birth,race,primarycaregiver_gender,language_group,primary_language,primary_language_exposure,caregiver_seat,slope,intercept,hab_trial,continent
MB1,babylabbrookes,MB1_babylabbrookes_mb07,singlescreen,493,M,NA,12,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2307373592567807,2.037178544878141,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb10,singlescreen,466,F,NA,17,12,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.265825976687756,2.099291146443978,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb15,singlescreen,445,M,NA,16,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2869646860045294,2.2279042869642076,12,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb18,singlescreen,392,M,NA,16,16,NA,NA,F,monolingual,English (USA & UK),100,caregiver_lap_only,-0.17832800710507024,1.6473285434778608,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb20,singlescreen,424,F,NA,16,12,NA,NA,F,monolingual,English (USA & UK),100,caregiver_lap_only,-0.29264145028594385,2.0522841587666796,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb28,singlescreen,395,F,NA,16,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2766433181591935,1.8633674289833992,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb46,singlescreen,445,F,NA,12,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.4043572389180847,1.892312998668749,5,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb49,singlescreen,364,F,NA,16,12,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.3192416372429722,1.6428746203431617,3,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb60,singlescreen,375,M,NA,18,20,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.3046021009090944,1.6688117113501817,10,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb65,singlescreen,357,M,NA,16,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.37708682585091435,2.1755624123329085,8,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb74,singlescreen,446,F,NA,16,20,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.4528933497993589,1.7681671528422482,9,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb75,singlescreen,464,F,NA,16,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.44617338882829105,1.8816845834438254,8,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb88,singlescreen,381,F,NA,16,20,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.34581935797737745,1.7129190733568243,8,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb100,singlescreen,419,M,NA,18,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.27903590370256565,1.6162019123948448,7,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb103,singlescreen,368,F,NA,16,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.40025879921044993,1.9545822709241998,5,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb01,singlescreen,142,F,NA,16,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.20160618502914068,1.9905542973465034,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb02,singlescreen,154,M,NA,18,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.14450523882170238,1.399461933879707,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb16,singlescreen,140,M,NA,17,17,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2730210491825654,2.415164183697043,12,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb23,singlescreen,106,M,NA,16,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.20757910678413066,1.761588369315433,7,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb31,singlescreen,139,M,NA,17,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.30168987512135476,2.4578209853590764,10,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb37,singlescreen,97,F,NA,16,12,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2738795370429357,2.082303618534549,15,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb38,singlescreen,175,M,NA,20,20,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2551156023154595,2.0292826030865614,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb41,singlescreen,161,M,NA,12,10,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.15866470737723198,1.6519290149657226,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb63,singlescreen,174,M,NA,18,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.30970106888459065,1.8991269559561517,11,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb64,singlescreen,120,M,NA,12,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.3902746992077491,2.111560435159208,5,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb92,singlescreen,108,M,NA,17,20,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2534923326537165,1.907244322287296,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb93,singlescreen,127,F,NA,18,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.18174117236634438,2.503567266103545,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb94,singlescreen,134,M,NA,17,NA,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.44403042973965334,2.2511868681685745,8,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb99,singlescreen,146,F,NA,10,10,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.4064226974956435,2.096688618088763,6,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb101,singlescreen,180,M,NA,18,20,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.31758181651770173,2.0495919947194285,14,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb105,singlescreen,155,M,NA,16,NA,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.33126702797399266,2.3714586352908986,12,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb107,singlescreen,159,F,NA,18,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.3295035359644999,2.1206515319809944,11,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb108,singlescreen,142,M,NA,17,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.1678135569381002,2.0638972469538017,6,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb03,singlescreen,214,F,NA,18,20,NA,NA,F,monolingual,English (UK & USA),100,caregiver_lap_only,-0.36567866375841573,1.7609633821929929,9,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb04,singlescreen,271,F,NA,18,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2914307323054612,1.9493807321867704,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb35,singlescreen,188,F,NA,16,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2812201248153576,2.0425560976702695,11,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb36,singlescreen,216,F,NA,17,12,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.376127897253863,1.8041829030754968,6,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb42,singlescreen,228,M,NA,18,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.3551295741238151,2.2286866915509926,7,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb48,singlescreen,269,NA,NA,20,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.34489935129264887,2.2982382388584295,6,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb50,singlescreen,255,F,NA,18,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.34914913406428655,1.8631854916925732,5,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb54,singlescreen,199,F,NA,12,NA,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.34979054939245235,1.8544266958323323,13,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb77,singlescreen,193,M,NA,20,20,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.24533816391182794,2.0295598442613625,NA,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb78,singlescreen,234,M,NA,16,10,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.37525894848602387,2.3257196858593945,13,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb79,singlescreen,218,M,NA,12,10,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.31866680901637195,1.5958881636136577,8,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb80,singlescreen,270,F,NA,18,20,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2871610794544614,1.8423086935877948,14,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb81,singlescreen,229,F,NA,12,10,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2515976188405588,1.5550108930617825,15,Europe
MB1,babylabbrookes,MB1_babylabbrookes_mb90,singlescreen,262,M,NA,18,18,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.33285439922575166,2.020009646994205,10,Europe
MB1,babylabkingswood,MB1_babylabkingswood_mb8502,hpp,402,F,NA,18,17,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.06725467876351784,1.2589414587100392,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8772,hpp,434,M,NA,13,13,NA,Caucasian,F,monolingual,English,85,caregiver_lap_only,-0.27493784562613266,2.4599634616404993,10,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8734,hpp,449,M,NA,18,17,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.2594861154022201,1.8623531903511097,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8399,hpp,377,F,NA,16,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.38395952265953576,2.071921148140618,4,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8823,hpp,388,M,NA,19,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.36125633469158464,2.248218966837355,10,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8783,hpp,456,M,NA,16,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.11839773615279242,1.8758874578329325,5,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8731,hpp,401,M,NA,16,15,NA,South Afri,F,monolingual,English,100,caregiver_lap_only,-0.40820744313441953,1.9003897070516003,4,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8698,hpp,391,F,NA,16,15,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.3065140521123021,1.7929429439042652,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8697,hpp,391,M,NA,12,Not Answered,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.10632306049753426,1.6782635280736358,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8743,hpp,397,F,NA,15,19,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.24642139945328095,1.5938627750799983,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8721,hpp,430,M,NA,20,11,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.27909212800506095,1.9019139029393288,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8806,hpp,441,F,NA,20,15,NA,Caucasian,F,monolingual,English,98,caregiver_lap_only,-0.15609774495373113,1.8433232029022784,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8767,hpp,372,F,NA,16,19,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.39283352269240046,1.9889522789219785,6,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb1882,hpp,401,M,NA,16,15,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.4934980063733991,2.1248095477563362,7,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb1920,hpp,413,M,NA,15,12,NA,Caucasian,F,monolingual,English,99,caregiver_lap_only,-0.42916361041389833,2.132075837502306,11,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb1255,hpp,449,M,NA,15,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.2507829869865656,1.8953574655378975,10,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8415,hpp,250,M,NA,13,13,NA,Caucasian,F,monolingual,English,90,caregiver_lap_only,-0.19616344481466014,1.7133867144671902,9,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8457,hpp,246,M,NA,18,17,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.36924033428442343,2.0187156068217167,4,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8196,hpp,274,F,NA,16,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.278050495565715,2.14533478712069,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8272,hpp,274,M,NA,19,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.3815537261148956,2.2944607858670665,6,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8339,hpp,207,M,NA,16,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.040378655984427414,1.5262713800249161,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8523,hpp,204,M,NA,16,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.28288334452761005,2.3608478495701783,4,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8524,hpp,213,F,NA,16,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.1985093341897372,2.302368774016333,14,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8168,hpp,261,M,NA,16,15,NA,South Afri,F,monolingual,English,95,caregiver_lap_only,-0.3550889417190969,2.390983908689635,8,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8444,hpp,229,M,NA,12,Not Answered,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.2800898063042865,2.385225325232286,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8259,hpp,191,F,NA,15,19,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.17130112744948645,2.0936663908593465,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8462,hpp,205,M,NA,20,11,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.27641726935648514,1.3950360188224278,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8573,hpp,183,F,NA,20,15,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.38904851587885814,1.7143810706733162,12,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8519,hpp,261,F,NA,16,19,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.3964243828319241,1.193698693186034,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8253,hpp,193,M,NA,16,15,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.2446663745814515,2.016466166482701,NA,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8688,hpp,190,M,NA,15,12,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.3702762278310602,2.2098873427809655,6,Oceania
MB1,babylabkingswood,MB1_babylabkingswood_mb8738,hpp,226,M,NA,15,16,NA,Caucasian,F,monolingual,English,100,caregiver_lap_only,-0.3535300619966305,1.8571792761134773,13,Oceania
MB1,babylabkonstanz,MB1_babylabkonstanz_mb01,hpp,264,M,NA,13,13,NA,Caucasian,M,monolingual,German,100,caregiver_lap_only,-0.412342495071252,1.2640177715940701,NA,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb02,hpp,197,F,NA,22,24,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.16380240296512433,2.326306109100064,NA,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb03,hpp,260,F,NA,16,16,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.3180822853509633,1.9290101893499019,8,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb04,hpp,202,F,NA,23,20,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.28883324078106,2.0359275905866743,7,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb05,hpp,210,F,NA,13,10,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.31502144868413884,2.040388885700402,10,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb06,hpp,247,F,NA,13,19,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.330056522250863,1.6613192243064396,NA,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb07,hpp,189,F,NA,19,18,NA,Caucasian,F,monolingual,German,80,caregiver_lap_only,-0.2582773838858844,2.110870634333017,NA,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb08,hpp,271,M,NA,22,17,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.25435183849261583,1.9571974000699826,7,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb09,hpp,230,M,NA,13,12,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.28248346960070053,2.135041326418855,10,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb10,hpp,224,M,NA,15,16,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.2737961750129786,2.209182415415214,15,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb11,hpp,255,M,NA,22,23,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.2724321586928576,2.2037364214869086,NA,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb12,hpp,234,F,NA,21,19,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.2974619149170914,1.708193678034795,NA,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb13,hpp,236,M,NA,13,12,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.3637771768467796,1.9403661247651127,5,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb14,hpp,238,F,NA,18,18,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.3757225549049432,2.2182440479690895,13,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb15,hpp,208,M,NA,18,16,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.3112805688132759,2.26909025376716,13,Europe
MB1,babylabkonstanz,MB1_babylabkonstanz_mb16,hpp,252,F,NA,16,18,NA,Caucasian,F,monolingual,German,100,caregiver_lap_only,-0.25284682760669475,1.9101866025767567,NA,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121502,eyetracking,448,F,NA,13,NA,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2935866380034495,1.435762710743309,NA,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121503,eyetracking,425,M,NA,12,12,NA,NA,F,monolingual,English,100,seat_alone_only,-0.2754935508076101,1.7717176760105124,3,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121504,eyetracking,415,F,NA,15,15,NA,NA,F,monolingual,English,97,seat_alone_only,-0.31575436472297497,2.1377227294657546,NA,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121505,eyetracking,406,F,NA,15,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.26834157399806724,1.7010309979020364,NA,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121506,eyetracking,395,F,NA,13,13,NA,NA,F,monolingual,English,100,seat_alone_only,-0.2048211557092659,1.6782167553124148,13,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121509,eyetracking,439,M,NA,16,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.490203493593593,1.3477903288844741,NA,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121510,eyetracking,386,F,NA,19,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.1260561316092574,1.9094643451810125,8,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121511,eyetracking,460,M,NA,15,13,NA,NA,F,monolingual,English,100,seat_alone_only,-0.5613120813704248,2.238103209509953,6,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121512,eyetracking,370,M,NA,15,12,NA,NA,F,monolingual,English,100,seat_alone_only,-0.2866742091267673,2.248132691815378,9,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121513,eyetracking,370,M,NA,15,12,NA,NA,F,monolingual,English,100,seat_alone_only,-0.232601217124002,2.225024605190651,5,Europe
MB1,babylablangessex,MB1_babylablangessex_mb121514,eyetracking,368,F,NA,15,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.19482706630470692,2.169526373326932,NA,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6901,eyetracking,263,M,NA,17,22,NA,NA,F,monolingual,English,100,seat_alone_only,-0.3418653328085635,3.0851899074872646,9,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6902,eyetracking,195,F,NA,15,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.4851256246350428,2.1027337268957944,4,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6903,eyetracking,226,M,NA,16,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.4758185048691509,2.564785253878078,7,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6904,eyetracking,233,M,NA,13,13,NA,NA,F,monolingual,English,100,seat_alone_only,-0.6287998641905914,2.0254090174472843,4,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6905,eyetracking,239,M,NA,13,13,NA,NA,F,monolingual,English,100,seat_alone_only,-0.5235121801693148,2.6665119934850625,4,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6906,eyetracking,572,M,NA,13,13,NA,NA,F,monolingual,English,100,seat_alone_only,-0.2905167180276918,2.123316752590495,11,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6907,eyetracking,197,M,NA,16,15,NA,NA,M,monolingual,English,100,seat_alone_only,-0.12745895239739363,3.0429391267043395,NA,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6908,eyetracking,195,F,NA,15,13,NA,NA,F,monolingual,English,100,seat_alone_only,-0.25441391616147513,1.7685722276452438,7,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6909,eyetracking,230,M,NA,16,16,NA,NA,F,monolingual,English,100,seat_alone_only,-0.4366305075160045,1.1057998316983881,12,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6910,eyetracking,187,M,NA,13,16,NA,NA,F,monolingual,English,100,seat_alone_only,-0.5014317517319712,0.5773124718742364,NA,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6911,eyetracking,203,M,NA,13,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.19814296489151595,1.353513290532369,5,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6912,eyetracking,226,M,NA,16,16,NA,NA,F,monolingual,English,90,seat_alone_only,-0.3883835520200289,1.168422341715003,10,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6914,eyetracking,217,M,NA,17,16,NA,NA,F,monolingual,English,100,caregiver_lap_only,-0.2260945671959789,2.460509975893132,6,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6915,eyetracking,217,F,NA,13,NA,NA,NA,F,monolingual,English,100,seat_alone_only,-0.29270727375608846,2.1374712967740783,4,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6916,eyetracking,265,M,NA,13,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.1724901371221312,2.535791812992788,6,Europe
MB1,babylablangessex,MB1_babylablangessex_mb6917,eyetracking,259,F,NA,15,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.02271187688795473,0.8224020779468726,NA,Europe
MB1,babylablangessex,MB1_babylablangessex_mb91201,eyetracking,367,F,NA,12,12,NA,NA,F,monolingual,English,100,seat_alone_only,-0.34062309674745783,1.937175768535053,8,Europe
MB1,babylablangessex,MB1_babylablangessex_mb91202,eyetracking,304,F,NA,15,15,NA,NA,M,monolingual,English,100,seat_alone_only,-0.3380061862321592,2.735454921159682,5,Europe
MB1,babylablangessex,MB1_babylablangessex_mb91203,eyetracking,316,M,NA,15,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.24633646883277105,1.9312592432336173,11,Europe
MB1,babylablangessex,MB1_babylablangessex_mb91204,eyetracking,339,M,NA,15,15,NA,NA,F,monolingual,English,100,seat_alone_only,-0.237084235342101,1.9147237669652564,15,Europe
MB1,babylablangessex,MB1_babylablangessex_mb91205,eyetracking,275,M,NA,17,16,NA,NA,F,monolingual,English,100,seat_alone_only,-0.26717321855543313,1.6712070486451893,4,Europe
MB1,babylablangessex,MB1_babylablangessex_mb91207,eyetracking,336,F,NA,15,16,NA,NA,F,monolingual,English,80,seat_alone_only,-0.5487801960547205,2.0563897248650846,8,Europe
MB1,babylableiden,MB1_babylableiden_mb01b,hpp,341,M,NA,17,18,NA,NA,M,monolingual,Dutch,90,caregiver_lap_only,-0.48667099173629014,1.733360052961655,8,Europe
MB1,babylableiden,MB1_babylableiden_mb02b,hpp,320,M,NA,18,18,NA,NA,M,monolingual,Dutch,95,caregiver_lap_only,-0.46056769494459093,1.845579955840007,6,Europe
MB1,babylableiden,MB1_babylableiden_mb03b,hpp,344,F,NA,16,16,NA,NA,F,monolingual,Dutch,100,caregiver_lap_only,-0.3963571197614348,2.1150526059641215,10,Europe
MB1,babylableiden,MB1_babylableiden_mb04b,hpp,327,F,NA,18,18,NA,NA,F,monolingual,Dutch,100,caregiver_lap_only,-0.35084862690988416,2.0978687289449036,7,Europe
MB1,babylableiden,MB1_babylableiden_mb05b,hpp,331,F,NA,17,13,NA,NA,F,monolingual,Dutch,90,caregiver_lap_only,-0.1844905105645368,1.946003342056936,7,Europe
MB1,babylableiden,MB1_babylableiden_mb06b,hpp,359,M,NA,18,20,NA,NA,M,monolingual,Dutch,99,caregiver_lap_only,-0.28450423934688196,2.402080263890643,10,Europe
MB1,babylableiden,MB1_babylableiden_mb07b,hpp,361,M,NA,16,16,NA,NA,F,monolingual,Dutch,100,caregiver_lap_only,-0.3065375179273598,1.7854970835217727,12,Europe
MB1,babylableiden,MB1_babylableiden_mb08b,hpp,291,M,NA,18,17,NA,NA,M,monolingual,Dutch,95,caregiver_lap_only,-0.14652763186115364,2.0832248196323326,NA,Europe
MB1,babylableiden,MB1_babylableiden_mb09b,hpp,322,F,NA,18,18,NA,NA,F,monolingual,Dutch,100,caregiver_lap_only,-0.17148005873049266,2.0341401920215616,6,Europe
MB1,babylableiden,MB1_babylableiden_mb10b,hpp,348,M,NA,17,17,NA,NA,F,monolingual,Dutch,99,caregiver_lap_only,-0.26332676466979255,0.6664563435270301,5,Europe
MB1,babylableiden,MB1_babylableiden_mb11b,hpp,324,M,NA,20,24,NA,NA,F,monolingual,Dutch,95,caregiver_lap_only,-0.3031731910173971,2.1898306718296556,11,Europe
MB1,babylableiden,MB1_babylableiden_mb12b,hpp,363,M,NA,27,19,NA,NA,M,monolingual,Dutch,100,caregiver_lap_only,-0.38422490909722995,2.2293200992660247,7,Europe
MB1,babylableiden,MB1_babylableiden_mb13b,hpp,279,F,NA,16,12,NA,NA,F,monolingual,Dutch,100,caregiver_lap_only,-0.21378066074692542,2.15163111307123,NA,Europe
MB1,babylableiden,MB1_babylableiden_mb14b,hpp,290,M,NA,18,18,NA,NA,F,monolingual,Dutch,100,caregiver_lap_only,-0.18296626178909373,2.4570844085511254,11,Europe
